trade_date,underlier,expiry_date,strike,option_type,instrument_name,filename
2022-11-01,NIFTY,2022-11-03,17350,PE,NIFTY22110317350PE,NIFTY22110317350PE.csv
2022-11-01,NIFTY,2022-11-03,17400,CE,NIFTY22110317400CE,NIFTY22110317400CE.csv
2022-11-01,NIFTY,2022-11-03,17400,PE,NIFTY22110317400PE,NIFTY22110317400PE.csv
2022-11-01,NIFTY,2022-11-03,17450,CE,NIFTY22110317450CE,NIFTY22110317450CE.csv
2022-11-01,NIFTY,2022-11-03,17450,PE,NIFTY22110317450PE,NIFTY22110317450PE.csv
2022-11-01,NIFTY,2022-11-03,17500,CE,NIFTY22110317500CE,NIFTY22110317500CE.csv
2022-11-01,NIFTY,2022-11-03,17500,PE,NIFTY22110317500PE,NIFTY22110317500PE.csv
2022-11-01,NIFTY,2022-11-03,17550,CE,NIFTY22110317550CE,NIFTY22110317550CE.csv
2022-11-01,NIFTY,2022-11-03,17550,PE,NIFTY22110317550PE,NIFTY22110317550PE.csv
2022-11-01,NIFTY,2022-11-03,17600,CE,NIFTY22110317600CE,NIFTY22110317600CE.csv
2022-11-01,NIFTY,2022-11-03,17600,PE,NIFTY22110317600PE,NIFTY22110317600PE.csv
2022-11-01,NIFTY,2022-11-03,17650,CE,NIFTY22110317650CE,NIFTY22110317650CE.csv
2022-11-01,NIFTY,2022-11-03,17650,PE,NIFTY22110317650PE,NIFTY22110317650PE.csv
2022-11-01,NIFTY,2022-11-03,17700,CE,NIFTY22110317700CE,NIFTY22110317700CE.csv
2022-11-01,NIFTY,2022-11-03,17700,PE,NIFTY22110317700PE,NIFTY22110317700PE.csv
2022-11-01,NIFTY,2022-11-03,17750,CE,NIFTY22110317750CE,NIFTY22110317750CE.csv
2022-11-01,NIFTY,2022-11-03,17750,PE,NIFTY22110317750PE,NIFTY22110317750PE.csv
2022-11-01,NIFTY,2022-11-03,17800,CE,NIFTY22110317800CE,NIFTY22110317800CE.csv
2022-11-01,NIFTY,2022-11-03,17800,PE,NIFTY22110317800PE,NIFTY22110317800PE.csv
2022-11-01,NIFTY,2022-11-03,17850,CE,NIFTY22110317850CE,NIFTY22110317850CE.csv
2022-11-01,NIFTY,2022-11-03,17850,PE,NIFTY22110317850PE,NIFTY22110317850PE.csv
2022-11-01,NIFTY,2022-11-03,17900,CE,NIFTY22110317900CE,NIFTY22110317900CE.csv
2022-11-01,NIFTY,2022-11-03,17900,PE,NIFTY22110317900PE,NIFTY22110317900PE.csv
2022-11-01,NIFTY,2022-11-03,17950,CE,NIFTY22110317950CE,NIFTY22110317950CE.csv
2022-11-01,NIFTY,2022-11-03,17950,PE,NIFTY22110317950PE,NIFTY22110317950PE.csv
2022-11-01,NIFTY,2022-11-03,18000,CE,NIFTY22110318000CE,NIFTY22110318000CE.csv
2022-11-01,NIFTY,2022-11-03,18000,PE,NIFTY22110318000PE,NIFTY22110318000PE.csv
2022-11-01,NIFTY,2022-11-03,18050,CE,NIFTY22110318050CE,NIFTY22110318050CE.csv
2022-11-01,NIFTY,2022-11-03,18050,PE,NIFTY22110318050PE,NIFTY22110318050PE.csv
2022-11-01,NIFTY,2022-11-03,18100,CE,NIFTY22110318100CE,NIFTY22110318100CE.csv
2022-11-01,NIFTY,2022-11-03,18100,PE,NIFTY22110318100PE,NIFTY22110318100PE.csv
2022-11-01,NIFTY,2022-11-03,18150,CE,NIFTY22110318150CE,NIFTY22110318150CE.csv
2022-11-01,NIFTY,2022-11-03,18150,PE,NIFTY22110318150PE,NIFTY22110318150PE.csv
2022-11-01,NIFTY,2022-11-03,18200,CE,NIFTY22110318200CE,NIFTY22110318200CE.csv
2022-11-01,NIFTY,2022-11-03,18200,PE,NIFTY22110318200PE,NIFTY22110318200PE.csv
2022-11-01,NIFTY,2022-11-03,18250,CE,NIFTY22110318250CE,NIFTY22110318250CE.csv
2022-11-01,NIFTY,2022-11-03,18250,PE,NIFTY22110318250PE,NIFTY22110318250PE.csv
2022-11-01,NIFTY,2022-11-03,18300,CE,NIFTY22110318300CE,NIFTY22110318300CE.csv
2022-11-01,NIFTY,2022-11-03,18300,PE,NIFTY22110318300PE,NIFTY22110318300PE.csv
2022-11-01,NIFTY,2022-11-03,18350,CE,NIFTY22110318350CE,NIFTY22110318350CE.csv
2022-11-01,NIFTY,2022-11-03,18350,PE,NIFTY22110318350PE,NIFTY22110318350PE.csv
2022-11-01,NIFTY,2022-11-03,18400,CE,NIFTY22110318400CE,NIFTY22110318400CE.csv
2022-11-01,NIFTY,2022-11-03,18400,PE,NIFTY22110318400PE,NIFTY22110318400PE.csv
2022-11-01,NIFTY,2022-11-03,18450,CE,NIFTY22110318450CE,NIFTY22110318450CE.csv
2022-11-01,NIFTY,2022-11-03,18450,PE,NIFTY22110318450PE,NIFTY22110318450PE.csv
2022-11-01,NIFTY,2022-11-03,18500,CE,NIFTY22110318500CE,NIFTY22110318500CE.csv
2022-11-01,NIFTY,2022-11-03,18500,PE,NIFTY22110318500PE,NIFTY22110318500PE.csv
2022-11-01,NIFTY,2022-11-03,18550,CE,NIFTY22110318550CE,NIFTY22110318550CE.csv
2022-11-01,NIFTY,2022-11-03,18550,PE,NIFTY22110318550PE,NIFTY22110318550PE.csv
2022-11-01,NIFTY,2022-11-03,18600,CE,NIFTY22110318600CE,NIFTY22110318600CE.csv
2022-11-01,NIFTY,2022-11-03,18600,PE,NIFTY22110318600PE,NIFTY22110318600PE.csv
2022-11-01,NIFTY,2022-11-03,18650,CE,NIFTY22110318650CE,NIFTY22110318650CE.csv
2022-11-01,NIFTY,2022-11-03,18650,PE,NIFTY22110318650PE,NIFTY22110318650PE.csv
2022-11-01,NIFTY,2022-11-03,18700,CE,NIFTY22110318700CE,NIFTY22110318700CE.csv
2022-11-01,NIFTY,2022-11-03,18700,PE,NIFTY22110318700PE,NIFTY22110318700PE.csv
2022-11-01,NIFTY,2022-11-03,18750,CE,NIFTY22110318750CE,NIFTY22110318750CE.csv
2022-11-01,NIFTY,2022-11-03,18750,PE,NIFTY22110318750PE,NIFTY22110318750PE.csv
2022-11-01,NIFTY,2022-11-03,18800,CE,NIFTY22110318800CE,NIFTY22110318800CE.csv
2022-11-01,NIFTY,2022-11-03,18800,PE,NIFTY22110318800PE,NIFTY22110318800PE.csv
2022-11-01,NIFTY,2022-11-03,18850,CE,NIFTY22110318850CE,NIFTY22110318850CE.csv
2022-11-01,NIFTY,2022-11-03,18850,PE,NIFTY22110318850PE,NIFTY22110318850PE.csv
2022-11-01,NIFTY,2022-11-03,18900,CE,NIFTY22110318900CE,NIFTY22110318900CE.csv
2022-11-01,NIFTY,2022-11-03,18900,PE,NIFTY22110318900PE,NIFTY22110318900PE.csv
2022-11-01,NIFTY,2022-11-03,18950,CE,NIFTY22110318950CE,NIFTY22110318950CE.csv
2022-11-01,NIFTY,2022-11-03,18950,PE,NIFTY22110318950PE,NIFTY22110318950PE.csv
2022-11-01,NIFTY,2022-11-03,19000,CE,NIFTY22110319000CE,NIFTY22110319000CE.csv
2022-11-01,NIFTY,2022-11-03,19000,PE,NIFTY22110319000PE,NIFTY22110319000PE.csv
2022-11-01,NIFTY,2022-11-03,19050,CE,NIFTY22110319050CE,NIFTY22110319050CE.csv
2022-11-01,NIFTY,2022-11-03,19050,PE,NIFTY22110319050PE,NIFTY22110319050PE.csv
2022-11-01,NIFTY,2022-11-03,19100,CE,NIFTY22110319100CE,NIFTY22110319100CE.csv
2022-11-01,NIFTY,2022-11-03,19100,PE,NIFTY22110319100PE,NIFTY22110319100PE.csv
2022-11-01,NIFTY,2022-11-03,19150,CE,NIFTY22110319150CE,NIFTY22110319150CE.csv
2022-11-01,NIFTY,2022-11-03,19200,CE,NIFTY22110319200CE,NIFTY22110319200CE.csv
2022-11-01,NIFTY,2022-11-03,19250,CE,NIFTY22110319250CE,NIFTY22110319250CE.csv
2022-11-01,NIFTY,2022-11-03,19300,CE,NIFTY22110319300CE,NIFTY22110319300CE.csv
2022-11-01,NIFTY,2022-11-03,19350,CE,NIFTY22110319350CE,NIFTY22110319350CE.csv
2022-11-01,NIFTY,2022-11-03,19400,CE,NIFTY22110319400CE,NIFTY22110319400CE.csv
2022-11-01,NIFTY,2022-11-03,19450,CE,NIFTY22110319450CE,NIFTY22110319450CE.csv
2022-11-01,NIFTY,2022-11-03,19500,CE,NIFTY22110319500CE,NIFTY22110319500CE.csv
2022-11-01,NIFTY,2022-11-03,19500,PE,NIFTY22110319500PE,NIFTY22110319500PE.csv
2022-11-01,NIFTY,2022-11-03,19550,CE,NIFTY22110319550CE,NIFTY22110319550CE.csv
2022-11-01,NIFTY,2022-11-03,19600,CE,NIFTY22110319600CE,NIFTY22110319600CE.csv
2022-11-01,NIFTY,2022-11-03,19650,CE,NIFTY22110319650CE,NIFTY22110319650CE.csv
2022-11-01,NIFTY,2022-11-03,19700,CE,NIFTY22110319700CE,NIFTY22110319700CE.csv
2022-11-01,NIFTY,2022-11-03,19700,PE,NIFTY22110319700PE,NIFTY22110319700PE.csv
2022-11-01,NIFTY,2022-11-03,19750,CE,NIFTY22110319750CE,NIFTY22110319750CE.csv
2022-11-01,NIFTY,2022-11-03,19800,CE,NIFTY22110319800CE,NIFTY22110319800CE.csv
2022-11-01,NIFTY,2022-11-03,19850,CE,NIFTY22110319850CE,NIFTY22110319850CE.csv
2022-11-01,NIFTY,2022-11-03,19900,CE,NIFTY22110319900CE,NIFTY22110319900CE.csv
2022-11-01,NIFTY,2022-11-03,19950,CE,NIFTY22110319950CE,NIFTY22110319950CE.csv
2022-11-02,BANKNIFTY,2022-11-03,30500,PE,BANKNIFTY22110330500PE,BANKNIFTY22110330500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,31000,PE,BANKNIFTY22110331000PE,BANKNIFTY22110331000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,31500,PE,BANKNIFTY22110331500PE,BANKNIFTY22110331500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,32000,PE,BANKNIFTY22110332000PE,BANKNIFTY22110332000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,32500,PE,BANKNIFTY22110332500PE,BANKNIFTY22110332500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,33000,PE,BANKNIFTY22110333000PE,BANKNIFTY22110333000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,33500,PE,BANKNIFTY22110333500PE,BANKNIFTY22110333500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,34000,PE,BANKNIFTY22110334000PE,BANKNIFTY22110334000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,34500,PE,BANKNIFTY22110334500PE,BANKNIFTY22110334500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,35000,CE,BANKNIFTY22110335000CE,BANKNIFTY22110335000CE.csv
2022-11-02,BANKNIFTY,2022-11-03,35000,PE,BANKNIFTY22110335000PE,BANKNIFTY22110335000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,35500,CE,BANKNIFTY22110335500CE,BANKNIFTY22110335500CE.csv
2022-11-02,BANKNIFTY,2022-11-03,35500,PE,BANKNIFTY22110335500PE,BANKNIFTY22110335500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,35600,PE,BANKNIFTY22110335600PE,BANKNIFTY22110335600PE.csv
2022-11-02,BANKNIFTY,2022-11-03,35700,PE,BANKNIFTY22110335700PE,BANKNIFTY22110335700PE.csv
2022-11-02,BANKNIFTY,2022-11-03,35800,PE,BANKNIFTY22110335800PE,BANKNIFTY22110335800PE.csv
2022-11-02,BANKNIFTY,2022-11-03,35900,PE,BANKNIFTY22110335900PE,BANKNIFTY22110335900PE.csv
2022-11-02,BANKNIFTY,2022-11-03,36000,PE,BANKNIFTY22110336000PE,BANKNIFTY22110336000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,36100,PE,BANKNIFTY22110336100PE,BANKNIFTY22110336100PE.csv
2022-11-02,BANKNIFTY,2022-11-03,36200,PE,BANKNIFTY22110336200PE,BANKNIFTY22110336200PE.csv
2022-11-02,BANKNIFTY,2022-11-03,36300,PE,BANKNIFTY22110336300PE,BANKNIFTY22110336300PE.csv
2022-11-02,BANKNIFTY,2022-11-03,36400,PE,BANKNIFTY22110336400PE,BANKNIFTY22110336400PE.csv
2022-11-02,BANKNIFTY,2022-11-03,36500,PE,BANKNIFTY22110336500PE,BANKNIFTY22110336500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,36600,PE,BANKNIFTY22110336600PE,BANKNIFTY22110336600PE.csv
2022-11-02,BANKNIFTY,2022-11-03,36700,PE,BANKNIFTY22110336700PE,BANKNIFTY22110336700PE.csv
2022-11-02,BANKNIFTY,2022-11-03,36800,PE,BANKNIFTY22110336800PE,BANKNIFTY22110336800PE.csv
2022-11-02,BANKNIFTY,2022-11-03,36900,PE,BANKNIFTY22110336900PE,BANKNIFTY22110336900PE.csv
2022-11-02,BANKNIFTY,2022-11-03,37000,CE,BANKNIFTY22110337000CE,BANKNIFTY22110337000CE.csv
2022-11-02,BANKNIFTY,2022-11-03,37000,PE,BANKNIFTY22110337000PE,BANKNIFTY22110337000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,37100,PE,BANKNIFTY22110337100PE,BANKNIFTY22110337100PE.csv
2022-11-02,BANKNIFTY,2022-11-03,37200,PE,BANKNIFTY22110337200PE,BANKNIFTY22110337200PE.csv
2022-11-02,BANKNIFTY,2022-11-03,37300,PE,BANKNIFTY22110337300PE,BANKNIFTY22110337300PE.csv
2022-11-02,BANKNIFTY,2022-11-03,37400,PE,BANKNIFTY22110337400PE,BANKNIFTY22110337400PE.csv
2022-11-02,BANKNIFTY,2022-11-03,37500,CE,BANKNIFTY22110337500CE,BANKNIFTY22110337500CE.csv
2022-11-02,BANKNIFTY,2022-11-03,37500,PE,BANKNIFTY22110337500PE,BANKNIFTY22110337500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,37600,PE,BANKNIFTY22110337600PE,BANKNIFTY22110337600PE.csv
2022-11-02,BANKNIFTY,2022-11-03,37700,PE,BANKNIFTY22110337700PE,BANKNIFTY22110337700PE.csv
2022-11-02,BANKNIFTY,2022-11-03,37800,PE,BANKNIFTY22110337800PE,BANKNIFTY22110337800PE.csv
2022-11-02,BANKNIFTY,2022-11-03,37900,PE,BANKNIFTY22110337900PE,BANKNIFTY22110337900PE.csv
2022-11-02,BANKNIFTY,2022-11-03,38000,CE,BANKNIFTY22110338000CE,BANKNIFTY22110338000CE.csv
2022-11-02,BANKNIFTY,2022-11-03,38000,PE,BANKNIFTY22110338000PE,BANKNIFTY22110338000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,38100,PE,BANKNIFTY22110338100PE,BANKNIFTY22110338100PE.csv
2022-11-02,BANKNIFTY,2022-11-03,38200,PE,BANKNIFTY22110338200PE,BANKNIFTY22110338200PE.csv
2022-11-02,BANKNIFTY,2022-11-03,38300,PE,BANKNIFTY22110338300PE,BANKNIFTY22110338300PE.csv
2022-11-02,BANKNIFTY,2022-11-03,38400,PE,BANKNIFTY22110338400PE,BANKNIFTY22110338400PE.csv
2022-11-02,BANKNIFTY,2022-11-03,38500,CE,BANKNIFTY22110338500CE,BANKNIFTY22110338500CE.csv
2022-11-02,BANKNIFTY,2022-11-03,38500,PE,BANKNIFTY22110338500PE,BANKNIFTY22110338500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,38600,PE,BANKNIFTY22110338600PE,BANKNIFTY22110338600PE.csv
2022-11-02,BANKNIFTY,2022-11-03,38700,CE,BANKNIFTY22110338700CE,BANKNIFTY22110338700CE.csv
2022-11-02,BANKNIFTY,2022-11-03,38700,PE,BANKNIFTY22110338700PE,BANKNIFTY22110338700PE.csv
2022-11-02,BANKNIFTY,2022-11-03,38800,CE,BANKNIFTY22110338800CE,BANKNIFTY22110338800CE.csv
2022-11-02,BANKNIFTY,2022-11-03,38800,PE,BANKNIFTY22110338800PE,BANKNIFTY22110338800PE.csv
2022-11-02,BANKNIFTY,2022-11-03,38900,CE,BANKNIFTY22110338900CE,BANKNIFTY22110338900CE.csv
2022-11-02,BANKNIFTY,2022-11-03,38900,PE,BANKNIFTY22110338900PE,BANKNIFTY22110338900PE.csv
2022-11-02,BANKNIFTY,2022-11-03,39000,CE,BANKNIFTY22110339000CE,BANKNIFTY22110339000CE.csv
2022-11-02,BANKNIFTY,2022-11-03,39000,PE,BANKNIFTY22110339000PE,BANKNIFTY22110339000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,39100,CE,BANKNIFTY22110339100CE,BANKNIFTY22110339100CE.csv
2022-11-02,BANKNIFTY,2022-11-03,39100,PE,BANKNIFTY22110339100PE,BANKNIFTY22110339100PE.csv
2022-11-02,BANKNIFTY,2022-11-03,39200,CE,BANKNIFTY22110339200CE,BANKNIFTY22110339200CE.csv
2022-11-02,BANKNIFTY,2022-11-03,39200,PE,BANKNIFTY22110339200PE,BANKNIFTY22110339200PE.csv
2022-11-02,BANKNIFTY,2022-11-03,39300,CE,BANKNIFTY22110339300CE,BANKNIFTY22110339300CE.csv
2022-11-02,BANKNIFTY,2022-11-03,39300,PE,BANKNIFTY22110339300PE,BANKNIFTY22110339300PE.csv
2022-11-02,BANKNIFTY,2022-11-03,39400,CE,BANKNIFTY22110339400CE,BANKNIFTY22110339400CE.csv
2022-11-02,BANKNIFTY,2022-11-03,39400,PE,BANKNIFTY22110339400PE,BANKNIFTY22110339400PE.csv
2022-11-02,BANKNIFTY,2022-11-03,39500,CE,BANKNIFTY22110339500CE,BANKNIFTY22110339500CE.csv
2022-11-02,BANKNIFTY,2022-11-03,39500,PE,BANKNIFTY22110339500PE,BANKNIFTY22110339500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,39600,CE,BANKNIFTY22110339600CE,BANKNIFTY22110339600CE.csv
2022-11-02,BANKNIFTY,2022-11-03,39600,PE,BANKNIFTY22110339600PE,BANKNIFTY22110339600PE.csv
2022-11-02,BANKNIFTY,2022-11-03,39700,CE,BANKNIFTY22110339700CE,BANKNIFTY22110339700CE.csv
2022-11-02,BANKNIFTY,2022-11-03,39700,PE,BANKNIFTY22110339700PE,BANKNIFTY22110339700PE.csv
2022-11-02,BANKNIFTY,2022-11-03,39800,CE,BANKNIFTY22110339800CE,BANKNIFTY22110339800CE.csv
2022-11-02,BANKNIFTY,2022-11-03,39800,PE,BANKNIFTY22110339800PE,BANKNIFTY22110339800PE.csv
2022-11-02,BANKNIFTY,2022-11-03,39900,CE,BANKNIFTY22110339900CE,BANKNIFTY22110339900CE.csv
2022-11-02,BANKNIFTY,2022-11-03,39900,PE,BANKNIFTY22110339900PE,BANKNIFTY22110339900PE.csv
2022-11-02,BANKNIFTY,2022-11-03,40000,CE,BANKNIFTY22110340000CE,BANKNIFTY22110340000CE.csv
2022-11-02,BANKNIFTY,2022-11-03,40000,PE,BANKNIFTY22110340000PE,BANKNIFTY22110340000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,40100,CE,BANKNIFTY22110340100CE,BANKNIFTY22110340100CE.csv
2022-11-02,BANKNIFTY,2022-11-03,40100,PE,BANKNIFTY22110340100PE,BANKNIFTY22110340100PE.csv
2022-11-02,BANKNIFTY,2022-11-03,40200,CE,BANKNIFTY22110340200CE,BANKNIFTY22110340200CE.csv
2022-11-02,BANKNIFTY,2022-11-03,40200,PE,BANKNIFTY22110340200PE,BANKNIFTY22110340200PE.csv
2022-11-02,BANKNIFTY,2022-11-03,40300,CE,BANKNIFTY22110340300CE,BANKNIFTY22110340300CE.csv
2022-11-02,BANKNIFTY,2022-11-03,40300,PE,BANKNIFTY22110340300PE,BANKNIFTY22110340300PE.csv
2022-11-02,BANKNIFTY,2022-11-03,40400,CE,BANKNIFTY22110340400CE,BANKNIFTY22110340400CE.csv
2022-11-02,BANKNIFTY,2022-11-03,40400,PE,BANKNIFTY22110340400PE,BANKNIFTY22110340400PE.csv
2022-11-02,BANKNIFTY,2022-11-03,40500,CE,BANKNIFTY22110340500CE,BANKNIFTY22110340500CE.csv
2022-11-02,BANKNIFTY,2022-11-03,40500,PE,BANKNIFTY22110340500PE,BANKNIFTY22110340500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,40600,CE,BANKNIFTY22110340600CE,BANKNIFTY22110340600CE.csv
2022-11-02,BANKNIFTY,2022-11-03,40600,PE,BANKNIFTY22110340600PE,BANKNIFTY22110340600PE.csv
2022-11-02,BANKNIFTY,2022-11-03,40700,CE,BANKNIFTY22110340700CE,BANKNIFTY22110340700CE.csv
2022-11-02,BANKNIFTY,2022-11-03,40700,PE,BANKNIFTY22110340700PE,BANKNIFTY22110340700PE.csv
2022-11-02,BANKNIFTY,2022-11-03,40800,CE,BANKNIFTY22110340800CE,BANKNIFTY22110340800CE.csv
2022-11-02,BANKNIFTY,2022-11-03,40800,PE,BANKNIFTY22110340800PE,BANKNIFTY22110340800PE.csv
2022-11-02,BANKNIFTY,2022-11-03,40900,CE,BANKNIFTY22110340900CE,BANKNIFTY22110340900CE.csv
2022-11-02,BANKNIFTY,2022-11-03,40900,PE,BANKNIFTY22110340900PE,BANKNIFTY22110340900PE.csv
2022-11-02,BANKNIFTY,2022-11-03,41000,CE,BANKNIFTY22110341000CE,BANKNIFTY22110341000CE.csv
2022-11-02,BANKNIFTY,2022-11-03,41000,PE,BANKNIFTY22110341000PE,BANKNIFTY22110341000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,41100,CE,BANKNIFTY22110341100CE,BANKNIFTY22110341100CE.csv
2022-11-02,BANKNIFTY,2022-11-03,41100,PE,BANKNIFTY22110341100PE,BANKNIFTY22110341100PE.csv
2022-11-02,BANKNIFTY,2022-11-03,41200,CE,BANKNIFTY22110341200CE,BANKNIFTY22110341200CE.csv
2022-11-02,BANKNIFTY,2022-11-03,41200,PE,BANKNIFTY22110341200PE,BANKNIFTY22110341200PE.csv
2022-11-02,BANKNIFTY,2022-11-03,41300,CE,BANKNIFTY22110341300CE,BANKNIFTY22110341300CE.csv
2022-11-02,BANKNIFTY,2022-11-03,41300,PE,BANKNIFTY22110341300PE,BANKNIFTY22110341300PE.csv
2022-11-02,BANKNIFTY,2022-11-03,41400,CE,BANKNIFTY22110341400CE,BANKNIFTY22110341400CE.csv
2022-11-02,BANKNIFTY,2022-11-03,41400,PE,BANKNIFTY22110341400PE,BANKNIFTY22110341400PE.csv
2022-11-02,BANKNIFTY,2022-11-03,41500,CE,BANKNIFTY22110341500CE,BANKNIFTY22110341500CE.csv
2022-11-02,BANKNIFTY,2022-11-03,41500,PE,BANKNIFTY22110341500PE,BANKNIFTY22110341500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,41600,CE,BANKNIFTY22110341600CE,BANKNIFTY22110341600CE.csv
2022-11-02,BANKNIFTY,2022-11-03,41600,PE,BANKNIFTY22110341600PE,BANKNIFTY22110341600PE.csv
2022-11-02,BANKNIFTY,2022-11-03,41700,CE,BANKNIFTY22110341700CE,BANKNIFTY22110341700CE.csv
2022-11-02,BANKNIFTY,2022-11-03,41700,PE,BANKNIFTY22110341700PE,BANKNIFTY22110341700PE.csv
2022-11-02,BANKNIFTY,2022-11-03,41800,CE,BANKNIFTY22110341800CE,BANKNIFTY22110341800CE.csv
2022-11-02,BANKNIFTY,2022-11-03,41800,PE,BANKNIFTY22110341800PE,BANKNIFTY22110341800PE.csv
2022-11-02,BANKNIFTY,2022-11-03,41900,CE,BANKNIFTY22110341900CE,BANKNIFTY22110341900CE.csv
2022-11-02,BANKNIFTY,2022-11-03,41900,PE,BANKNIFTY22110341900PE,BANKNIFTY22110341900PE.csv
2022-11-02,BANKNIFTY,2022-11-03,42000,CE,BANKNIFTY22110342000CE,BANKNIFTY22110342000CE.csv
2022-11-02,BANKNIFTY,2022-11-03,42000,PE,BANKNIFTY22110342000PE,BANKNIFTY22110342000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,42100,CE,BANKNIFTY22110342100CE,BANKNIFTY22110342100CE.csv
2022-11-02,BANKNIFTY,2022-11-03,42100,PE,BANKNIFTY22110342100PE,BANKNIFTY22110342100PE.csv
2022-11-02,BANKNIFTY,2022-11-03,42200,CE,BANKNIFTY22110342200CE,BANKNIFTY22110342200CE.csv
2022-11-02,BANKNIFTY,2022-11-03,42200,PE,BANKNIFTY22110342200PE,BANKNIFTY22110342200PE.csv
2022-11-02,BANKNIFTY,2022-11-03,42300,CE,BANKNIFTY22110342300CE,BANKNIFTY22110342300CE.csv
2022-11-02,BANKNIFTY,2022-11-03,42300,PE,BANKNIFTY22110342300PE,BANKNIFTY22110342300PE.csv
2022-11-02,BANKNIFTY,2022-11-03,42400,CE,BANKNIFTY22110342400CE,BANKNIFTY22110342400CE.csv
2022-11-02,BANKNIFTY,2022-11-03,42400,PE,BANKNIFTY22110342400PE,BANKNIFTY22110342400PE.csv
2022-11-02,BANKNIFTY,2022-11-03,42500,CE,BANKNIFTY22110342500CE,BANKNIFTY22110342500CE.csv
2022-11-02,BANKNIFTY,2022-11-03,42500,PE,BANKNIFTY22110342500PE,BANKNIFTY22110342500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,42600,CE,BANKNIFTY22110342600CE,BANKNIFTY22110342600CE.csv
2022-11-02,BANKNIFTY,2022-11-03,42600,PE,BANKNIFTY22110342600PE,BANKNIFTY22110342600PE.csv
2022-11-02,BANKNIFTY,2022-11-03,42700,CE,BANKNIFTY22110342700CE,BANKNIFTY22110342700CE.csv
2022-11-02,BANKNIFTY,2022-11-03,42700,PE,BANKNIFTY22110342700PE,BANKNIFTY22110342700PE.csv
2022-11-02,BANKNIFTY,2022-11-03,42800,CE,BANKNIFTY22110342800CE,BANKNIFTY22110342800CE.csv
2022-11-02,BANKNIFTY,2022-11-03,42800,PE,BANKNIFTY22110342800PE,BANKNIFTY22110342800PE.csv
2022-11-02,BANKNIFTY,2022-11-03,42900,CE,BANKNIFTY22110342900CE,BANKNIFTY22110342900CE.csv
2022-11-02,BANKNIFTY,2022-11-03,42900,PE,BANKNIFTY22110342900PE,BANKNIFTY22110342900PE.csv
2022-11-02,BANKNIFTY,2022-11-03,43000,CE,BANKNIFTY22110343000CE,BANKNIFTY22110343000CE.csv
2022-11-02,BANKNIFTY,2022-11-03,43000,PE,BANKNIFTY22110343000PE,BANKNIFTY22110343000PE.csv
2022-11-02,BANKNIFTY,2022-11-03,43100,CE,BANKNIFTY22110343100CE,BANKNIFTY22110343100CE.csv
2022-11-02,BANKNIFTY,2022-11-03,43100,PE,BANKNIFTY22110343100PE,BANKNIFTY22110343100PE.csv
2022-11-02,BANKNIFTY,2022-11-03,43200,CE,BANKNIFTY22110343200CE,BANKNIFTY22110343200CE.csv
2022-11-02,BANKNIFTY,2022-11-03,43300,CE,BANKNIFTY22110343300CE,BANKNIFTY22110343300CE.csv
2022-11-02,BANKNIFTY,2022-11-03,43400,CE,BANKNIFTY22110343400CE,BANKNIFTY22110343400CE.csv
2022-11-02,BANKNIFTY,2022-11-03,43500,CE,BANKNIFTY22110343500CE,BANKNIFTY22110343500CE.csv
2022-11-02,BANKNIFTY,2022-11-03,43500,PE,BANKNIFTY22110343500PE,BANKNIFTY22110343500PE.csv
2022-11-02,BANKNIFTY,2022-11-03,43600,CE,BANKNIFTY22110343600CE,BANKNIFTY22110343600CE.csv
2022-11-02,BANKNIFTY,2022-11-03,43700,CE,BANKNIFTY22110343700CE,BANKNIFTY22110343700CE.csv
2022-11-02,BANKNIFTY,2022-11-03,43800,CE,BANKNIFTY22110343800CE,BANKNIFTY22110343800CE.csv
2022-11-02,BANKNIFTY,2022-11-03,43900,CE,BANKNIFTY22110343900CE,BANKNIFTY22110343900CE.csv
2022-11-02,BANKNIFTY,2022-11-03,44000,CE,BANKNIFTY22110344000CE,BANKNIFTY22110344000CE.csv
