trade_date,filename,underlier,expiry_date,strike,option_type,instrument_name,parse_status,failure_reason
2022-11-01,BANKNIFTY22111039600PE.csv,BANKNIFTY,2022-11-10,39600,PE,BANKNIFTY22111039600PE,OK,None
2022-11-01,BANKNIFTY22111039700PE.csv,BANKNIFTY,2022-11-10,39700,PE,BANKNIFTY22111039700PE,OK,None
2022-11-01,BANKNIFTY22111039800CE.csv,BANKNIFTY,2022-11-10,39800,CE,BANKNIFTY22111039800CE,OK,None
2022-11-01,BANKNIFTY22111039800PE.csv,BANKNIFTY,2022-11-10,39800,PE,BANKNIFTY22111039800PE,OK,None
2022-11-01,BANKNIFTY22111039900CE.csv,BANKNIFTY,2022-11-10,39900,CE,BANKNIFTY22111039900CE,OK,None
2022-11-01,BANKNIFTY22111039900PE.csv,BANKNIFTY,2022-11-10,39900,PE,BANKNIFTY22111039900PE,OK,None
2022-11-01,BANKNIFTY22111040000CE.csv,BANKNIFTY,2022-11-10,40000,CE,BANKNIFTY22111040000CE,OK,None
2022-11-01,BANKNIFTY22111040000PE.csv,BANKNIFTY,2022-11-10,40000,PE,BANKNIFTY22111040000PE,OK,None
2022-11-01,BANKNIFTY22111040100CE.csv,BANKNIFTY,2022-11-10,40100,CE,BANKNIFTY22111040100CE,OK,None
2022-11-01,BANKNIFTY22111040100PE.csv,BANKNIFTY,2022-11-10,40100,PE,BANKNIFTY22111040100PE,OK,None
2022-11-01,BANKNIFTY22111040200CE.csv,BANKNIFTY,2022-11-10,40200,CE,BANKNIFTY22111040200CE,OK,None
2022-11-01,BANKNIFTY22111040200PE.csv,BANKNIFTY,2022-11-10,40200,PE,BANKNIFTY22111040200PE,OK,None
2022-11-01,BANKNIFTY22111040300CE.csv,BANKNIFTY,2022-11-10,40300,CE,BANKNIFTY22111040300CE,OK,None
2022-11-01,BANKNIFTY22111040300PE.csv,BANKNIFTY,2022-11-10,40300,PE,BANKNIFTY22111040300PE,OK,None
2022-11-01,BANKNIFTY22111040400CE.csv,BANKNIFTY,2022-11-10,40400,CE,BANKNIFTY22111040400CE,OK,None
2022-11-01,BANKNIFTY22111040400PE.csv,BANKNIFTY,2022-11-10,40400,PE,BANKNIFTY22111040400PE,OK,None
2022-11-01,BANKNIFTY22111040500CE.csv,BANKNIFTY,2022-11-10,40500,CE,BANKNIFTY22111040500CE,OK,None
2022-11-01,BANKNIFTY22111040500PE.csv,BANKNIFTY,2022-11-10,40500,PE,BANKNIFTY22111040500PE,OK,None
2022-11-01,BANKNIFTY22111040600CE.csv,BANKNIFTY,2022-11-10,40600,CE,BANKNIFTY22111040600CE,OK,None
2022-11-01,BANKNIFTY22111040600PE.csv,BANKNIFTY,2022-11-10,40600,PE,BANKNIFTY22111040600PE,OK,None
2022-11-01,BANKNIFTY22111040700CE.csv,BANKNIFTY,2022-11-10,40700,CE,BANKNIFTY22111040700CE,OK,None
2022-11-01,BANKNIFTY22111040700PE.csv,BANKNIFTY,2022-11-10,40700,PE,BANKNIFTY22111040700PE,OK,None
2022-11-01,BANKNIFTY22111040800CE.csv,BANKNIFTY,2022-11-10,40800,CE,BANKNIFTY22111040800CE,OK,None
2022-11-01,BANKNIFTY22111040800PE.csv,BANKNIFTY,2022-11-10,40800,PE,BANKNIFTY22111040800PE,OK,None
2022-11-01,BANKNIFTY22111040900CE.csv,BANKNIFTY,2022-11-10,40900,CE,BANKNIFTY22111040900CE,OK,None
2022-11-01,BANKNIFTY22111040900PE.csv,BANKNIFTY,2022-11-10,40900,PE,BANKNIFTY22111040900PE,OK,None
2022-11-01,BANKNIFTY22111041000CE.csv,BANKNIFTY,2022-11-10,41000,CE,BANKNIFTY22111041000CE,OK,None
2022-11-01,BANKNIFTY22111041000PE.csv,BANKNIFTY,2022-11-10,41000,PE,BANKNIFTY22111041000PE,OK,None
2022-11-01,BANKNIFTY22111041100CE.csv,BANKNIFTY,2022-11-10,41100,CE,BANKNIFTY22111041100CE,OK,None
2022-11-01,BANKNIFTY22111041100PE.csv,BANKNIFTY,2022-11-10,41100,PE,BANKNIFTY22111041100PE,OK,None
2022-11-01,BANKNIFTY22111041200CE.csv,BANKNIFTY,2022-11-10,41200,CE,BANKNIFTY22111041200CE,OK,None
2022-11-01,BANKNIFTY22111041200PE.csv,BANKNIFTY,2022-11-10,41200,PE,BANKNIFTY22111041200PE,OK,None
2022-11-01,BANKNIFTY22111041300CE.csv,BANKNIFTY,2022-11-10,41300,CE,BANKNIFTY22111041300CE,OK,None
2022-11-01,BANKNIFTY22111041300PE.csv,BANKNIFTY,2022-11-10,41300,PE,BANKNIFTY22111041300PE,OK,None
2022-11-01,BANKNIFTY22111041400CE.csv,BANKNIFTY,2022-11-10,41400,CE,BANKNIFTY22111041400CE,OK,None
2022-11-01,BANKNIFTY22111041400PE.csv,BANKNIFTY,2022-11-10,41400,PE,BANKNIFTY22111041400PE,OK,None
2022-11-01,BANKNIFTY22111041500CE.csv,BANKNIFTY,2022-11-10,41500,CE,BANKNIFTY22111041500CE,OK,None
2022-11-01,BANKNIFTY22111041500PE.csv,BANKNIFTY,2022-11-10,41500,PE,BANKNIFTY22111041500PE,OK,None
2022-11-01,BANKNIFTY22111041600CE.csv,BANKNIFTY,2022-11-10,41600,CE,BANKNIFTY22111041600CE,OK,None
2022-11-01,BANKNIFTY22111041600PE.csv,BANKNIFTY,2022-11-10,41600,PE,BANKNIFTY22111041600PE,OK,None
2022-11-01,BANKNIFTY22111041700CE.csv,BANKNIFTY,2022-11-10,41700,CE,BANKNIFTY22111041700CE,OK,None
2022-11-01,BANKNIFTY22111041700PE.csv,BANKNIFTY,2022-11-10,41700,PE,BANKNIFTY22111041700PE,OK,None
2022-11-01,BANKNIFTY22111041800CE.csv,BANKNIFTY,2022-11-10,41800,CE,BANKNIFTY22111041800CE,OK,None
2022-11-01,BANKNIFTY22111041800PE.csv,BANKNIFTY,2022-11-10,41800,PE,BANKNIFTY22111041800PE,OK,None
2022-11-01,BANKNIFTY22111041900CE.csv,BANKNIFTY,2022-11-10,41900,CE,BANKNIFTY22111041900CE,OK,None
2022-11-01,BANKNIFTY22111041900PE.csv,BANKNIFTY,2022-11-10,41900,PE,BANKNIFTY22111041900PE,OK,None
2022-11-01,BANKNIFTY22111042000CE.csv,BANKNIFTY,2022-11-10,42000,CE,BANKNIFTY22111042000CE,OK,None
2022-11-01,BANKNIFTY22111042000PE.csv,BANKNIFTY,2022-11-10,42000,PE,BANKNIFTY22111042000PE,OK,None
2022-11-01,BANKNIFTY22111042100CE.csv,BANKNIFTY,2022-11-10,42100,CE,BANKNIFTY22111042100CE,OK,None
2022-11-01,BANKNIFTY22111042100PE.csv,BANKNIFTY,2022-11-10,42100,PE,BANKNIFTY22111042100PE,OK,None
2022-11-01,BANKNIFTY22111042200CE.csv,BANKNIFTY,2022-11-10,42200,CE,BANKNIFTY22111042200CE,OK,None
2022-11-01,BANKNIFTY22111042200PE.csv,BANKNIFTY,2022-11-10,42200,PE,BANKNIFTY22111042200PE,OK,None
2022-11-01,BANKNIFTY22111042300CE.csv,BANKNIFTY,2022-11-10,42300,CE,BANKNIFTY22111042300CE,OK,None
2022-11-01,BANKNIFTY22111042300PE.csv,BANKNIFTY,2022-11-10,42300,PE,BANKNIFTY22111042300PE,OK,None
2022-11-01,BANKNIFTY22111042400CE.csv,BANKNIFTY,2022-11-10,42400,CE,BANKNIFTY22111042400CE,OK,None
2022-11-01,BANKNIFTY22111042400PE.csv,BANKNIFTY,2022-11-10,42400,PE,BANKNIFTY22111042400PE,OK,None
2022-11-01,BANKNIFTY22111042500CE.csv,BANKNIFTY,2022-11-10,42500,CE,BANKNIFTY22111042500CE,OK,None
2022-11-01,BANKNIFTY22111042500PE.csv,BANKNIFTY,2022-11-10,42500,PE,BANKNIFTY22111042500PE,OK,None
2022-11-01,BANKNIFTY22111042600CE.csv,BANKNIFTY,2022-11-10,42600,CE,BANKNIFTY22111042600CE,OK,None
2022-11-01,BANKNIFTY22111042600PE.csv,BANKNIFTY,2022-11-10,42600,PE,BANKNIFTY22111042600PE,OK,None
2022-11-01,BANKNIFTY22111042700CE.csv,BANKNIFTY,2022-11-10,42700,CE,BANKNIFTY22111042700CE,OK,None
2022-11-01,BANKNIFTY22111042700PE.csv,BANKNIFTY,2022-11-10,42700,PE,BANKNIFTY22111042700PE,OK,None
2022-11-01,BANKNIFTY22111042800CE.csv,BANKNIFTY,2022-11-10,42800,CE,BANKNIFTY22111042800CE,OK,None
2022-11-01,BANKNIFTY22111042800PE.csv,BANKNIFTY,2022-11-10,42800,PE,BANKNIFTY22111042800PE,OK,None
2022-11-01,BANKNIFTY22111042900CE.csv,BANKNIFTY,2022-11-10,42900,CE,BANKNIFTY22111042900CE,OK,None
2022-11-01,BANKNIFTY22111042900PE.csv,BANKNIFTY,2022-11-10,42900,PE,BANKNIFTY22111042900PE,OK,None
2022-11-01,BANKNIFTY22111043000CE.csv,BANKNIFTY,2022-11-10,43000,CE,BANKNIFTY22111043000CE,OK,None
2022-11-01,BANKNIFTY22111043000PE.csv,BANKNIFTY,2022-11-10,43000,PE,BANKNIFTY22111043000PE,OK,None
2022-11-01,BANKNIFTY22111043100CE.csv,BANKNIFTY,2022-11-10,43100,CE,BANKNIFTY22111043100CE,OK,None
2022-11-01,BANKNIFTY22111043200CE.csv,BANKNIFTY,2022-11-10,43200,CE,BANKNIFTY22111043200CE,OK,None
2022-11-01,BANKNIFTY22111043300CE.csv,BANKNIFTY,2022-11-10,43300,CE,BANKNIFTY22111043300CE,OK,None
2022-11-01,BANKNIFTY22111043500CE.csv,BANKNIFTY,2022-11-10,43500,CE,BANKNIFTY22111043500CE,OK,None
2022-11-01,BANKNIFTY22111043500PE.csv,BANKNIFTY,2022-11-10,43500,PE,BANKNIFTY22111043500PE,OK,None
2022-11-01,BANKNIFTY22111044000CE.csv,BANKNIFTY,2022-11-10,44000,CE,BANKNIFTY22111044000CE,OK,None
2022-11-01,BANKNIFTY22111044500CE.csv,BANKNIFTY,2022-11-10,44500,CE,BANKNIFTY22111044500CE,OK,None
2022-11-01,BANKNIFTY22111045000CE.csv,BANKNIFTY,2022-11-10,45000,CE,BANKNIFTY22111045000CE,OK,None
2022-11-01,BANKNIFTY22111045500CE.csv,BANKNIFTY,2022-11-10,45500,CE,BANKNIFTY22111045500CE,OK,None
2022-11-01,BANKNIFTY22111046000CE.csv,BANKNIFTY,2022-11-10,46000,CE,BANKNIFTY22111046000CE,OK,None
2022-11-01,BANKNIFTY22111046500CE.csv,BANKNIFTY,2022-11-10,46500,CE,BANKNIFTY22111046500CE,OK,None
2022-11-01,BANKNIFTY22111734800PE.csv,BANKNIFTY,2022-11-17,34800,PE,BANKNIFTY22111734800PE,OK,None
2022-11-01,BANKNIFTY22111735200PE.csv,BANKNIFTY,2022-11-17,35200,PE,BANKNIFTY22111735200PE,OK,None
2022-11-01,BANKNIFTY22111736000PE.csv,BANKNIFTY,2022-11-17,36000,PE,BANKNIFTY22111736000PE,OK,None
2022-11-01,BANKNIFTY22111736500PE.csv,BANKNIFTY,2022-11-17,36500,PE,BANKNIFTY22111736500PE,OK,None
2022-11-01,BANKNIFTY22111736600PE.csv,BANKNIFTY,2022-11-17,36600,PE,BANKNIFTY22111736600PE,OK,None
2022-11-01,BANKNIFTY22111736700PE.csv,BANKNIFTY,2022-11-17,36700,PE,BANKNIFTY22111736700PE,OK,None
2022-11-01,BANKNIFTY22111737000PE.csv,BANKNIFTY,2022-11-17,37000,PE,BANKNIFTY22111737000PE,OK,None
2022-11-01,BANKNIFTY22111737400PE.csv,BANKNIFTY,2022-11-17,37400,PE,BANKNIFTY22111737400PE,OK,None
2022-11-01,BANKNIFTY22111737500PE.csv,BANKNIFTY,2022-11-17,37500,PE,BANKNIFTY22111737500PE,OK,None
2022-11-01,BANKNIFTY22111737600PE.csv,BANKNIFTY,2022-11-17,37600,PE,BANKNIFTY22111737600PE,OK,None
2022-11-01,BANKNIFTY22111738000PE.csv,BANKNIFTY,2022-11-17,38000,PE,BANKNIFTY22111738000PE,OK,None
2022-11-01,BANKNIFTY22111738200PE.csv,BANKNIFTY,2022-11-17,38200,PE,BANKNIFTY22111738200PE,OK,None
2022-11-01,BANKNIFTY22111738300PE.csv,BANKNIFTY,2022-11-17,38300,PE,BANKNIFTY22111738300PE,OK,None
2022-11-01,BANKNIFTY22111738500PE.csv,BANKNIFTY,2022-11-17,38500,PE,BANKNIFTY22111738500PE,OK,None
2022-11-01,BANKNIFTY22111738600PE.csv,BANKNIFTY,2022-11-17,38600,PE,BANKNIFTY22111738600PE,OK,None
2022-11-01,BANKNIFTY22111738700PE.csv,BANKNIFTY,2022-11-17,38700,PE,BANKNIFTY22111738700PE,OK,None
2022-11-01,BANKNIFTY22111738800PE.csv,BANKNIFTY,2022-11-17,38800,PE,BANKNIFTY22111738800PE,OK,None
2022-11-01,BANKNIFTY22111739000PE.csv,BANKNIFTY,2022-11-17,39000,PE,BANKNIFTY22111739000PE,OK,None
2022-11-01,BANKNIFTY22111739400CE.csv,BANKNIFTY,2022-11-17,39400,CE,BANKNIFTY22111739400CE,OK,None
2022-11-01,BANKNIFTY22111739400PE.csv,BANKNIFTY,2022-11-17,39400,PE,BANKNIFTY22111739400PE,OK,None
2022-11-01,BANKNIFTY22111739500PE.csv,BANKNIFTY,2022-11-17,39500,PE,BANKNIFTY22111739500PE,OK,None
2022-11-01,BANKNIFTY22111739600PE.csv,BANKNIFTY,2022-11-17,39600,PE,BANKNIFTY22111739600PE,OK,None
2022-11-01,BANKNIFTY22111739700PE.csv,BANKNIFTY,2022-11-17,39700,PE,BANKNIFTY22111739700PE,OK,None
2022-11-01,BANKNIFTY22111739800PE.csv,BANKNIFTY,2022-11-17,39800,PE,BANKNIFTY22111739800PE,OK,None
2022-11-01,BANKNIFTY22111740000CE.csv,BANKNIFTY,2022-11-17,40000,CE,BANKNIFTY22111740000CE,OK,None
2022-11-01,BANKNIFTY22111740000PE.csv,BANKNIFTY,2022-11-17,40000,PE,BANKNIFTY22111740000PE,OK,None
2022-11-01,BANKNIFTY22111740100CE.csv,BANKNIFTY,2022-11-17,40100,CE,BANKNIFTY22111740100CE,OK,None
2022-11-01,BANKNIFTY22111740100PE.csv,BANKNIFTY,2022-11-17,40100,PE,BANKNIFTY22111740100PE,OK,None
2022-11-01,BANKNIFTY22111740200CE.csv,BANKNIFTY,2022-11-17,40200,CE,BANKNIFTY22111740200CE,OK,None
2022-11-01,BANKNIFTY22111740200PE.csv,BANKNIFTY,2022-11-17,40200,PE,BANKNIFTY22111740200PE,OK,None
2022-11-01,BANKNIFTY22111740300PE.csv,BANKNIFTY,2022-11-17,40300,PE,BANKNIFTY22111740300PE,OK,None
2022-11-01,BANKNIFTY22111740400PE.csv,BANKNIFTY,2022-11-17,40400,PE,BANKNIFTY22111740400PE,OK,None
2022-11-01,BANKNIFTY22111740500CE.csv,BANKNIFTY,2022-11-17,40500,CE,BANKNIFTY22111740500CE,OK,None
2022-11-01,BANKNIFTY22111740500PE.csv,BANKNIFTY,2022-11-17,40500,PE,BANKNIFTY22111740500PE,OK,None
2022-11-01,BANKNIFTY22111740600CE.csv,BANKNIFTY,2022-11-17,40600,CE,BANKNIFTY22111740600CE,OK,None
2022-11-01,BANKNIFTY22111740600PE.csv,BANKNIFTY,2022-11-17,40600,PE,BANKNIFTY22111740600PE,OK,None
2022-11-01,BANKNIFTY22111740700CE.csv,BANKNIFTY,2022-11-17,40700,CE,BANKNIFTY22111740700CE,OK,None
2022-11-01,BANKNIFTY22111740700PE.csv,BANKNIFTY,2022-11-17,40700,PE,BANKNIFTY22111740700PE,OK,None
2022-11-01,BANKNIFTY22111740800CE.csv,BANKNIFTY,2022-11-17,40800,CE,BANKNIFTY22111740800CE,OK,None
2022-11-01,BANKNIFTY22111740800PE.csv,BANKNIFTY,2022-11-17,40800,PE,BANKNIFTY22111740800PE,OK,None
2022-11-01,BANKNIFTY22111740900CE.csv,BANKNIFTY,2022-11-17,40900,CE,BANKNIFTY22111740900CE,OK,None
2022-11-01,BANKNIFTY22111740900PE.csv,BANKNIFTY,2022-11-17,40900,PE,BANKNIFTY22111740900PE,OK,None
2022-11-01,BANKNIFTY22111741000CE.csv,BANKNIFTY,2022-11-17,41000,CE,BANKNIFTY22111741000CE,OK,None
2022-11-01,BANKNIFTY22111741000PE.csv,BANKNIFTY,2022-11-17,41000,PE,BANKNIFTY22111741000PE,OK,None
2022-11-01,BANKNIFTY22111741100CE.csv,BANKNIFTY,2022-11-17,41100,CE,BANKNIFTY22111741100CE,OK,None
2022-11-01,BANKNIFTY22111741100PE.csv,BANKNIFTY,2022-11-17,41100,PE,BANKNIFTY22111741100PE,OK,None
2022-11-01,BANKNIFTY22111741200CE.csv,BANKNIFTY,2022-11-17,41200,CE,BANKNIFTY22111741200CE,OK,None
2022-11-01,BANKNIFTY22111741200PE.csv,BANKNIFTY,2022-11-17,41200,PE,BANKNIFTY22111741200PE,OK,None
2022-11-01,BANKNIFTY22111741300CE.csv,BANKNIFTY,2022-11-17,41300,CE,BANKNIFTY22111741300CE,OK,None
2022-11-01,BANKNIFTY22111741300PE.csv,BANKNIFTY,2022-11-17,41300,PE,BANKNIFTY22111741300PE,OK,None
2022-11-01,BANKNIFTY22111741400CE.csv,BANKNIFTY,2022-11-17,41400,CE,BANKNIFTY22111741400CE,OK,None
2022-11-01,BANKNIFTY22111741400PE.csv,BANKNIFTY,2022-11-17,41400,PE,BANKNIFTY22111741400PE,OK,None
2022-11-01,BANKNIFTY22111741500CE.csv,BANKNIFTY,2022-11-17,41500,CE,BANKNIFTY22111741500CE,OK,None
2022-11-01,BANKNIFTY22111741500PE.csv,BANKNIFTY,2022-11-17,41500,PE,BANKNIFTY22111741500PE,OK,None
2022-11-01,BANKNIFTY22111741600CE.csv,BANKNIFTY,2022-11-17,41600,CE,BANKNIFTY22111741600CE,OK,None
2022-11-01,BANKNIFTY22111741600PE.csv,BANKNIFTY,2022-11-17,41600,PE,BANKNIFTY22111741600PE,OK,None
2022-11-01,BANKNIFTY22111741700CE.csv,BANKNIFTY,2022-11-17,41700,CE,BANKNIFTY22111741700CE,OK,None
2022-11-01,BANKNIFTY22111741700PE.csv,BANKNIFTY,2022-11-17,41700,PE,BANKNIFTY22111741700PE,OK,None
2022-11-01,BANKNIFTY22111741800CE.csv,BANKNIFTY,2022-11-17,41800,CE,BANKNIFTY22111741800CE,OK,None
2022-11-01,BANKNIFTY22111741800PE.csv,BANKNIFTY,2022-11-17,41800,PE,BANKNIFTY22111741800PE,OK,None
2022-11-01,BANKNIFTY22111741900CE.csv,BANKNIFTY,2022-11-17,41900,CE,BANKNIFTY22111741900CE,OK,None
2022-11-01,BANKNIFTY22111741900PE.csv,BANKNIFTY,2022-11-17,41900,PE,BANKNIFTY22111741900PE,OK,None
2022-11-01,BANKNIFTY22111742000CE.csv,BANKNIFTY,2022-11-17,42000,CE,BANKNIFTY22111742000CE,OK,None
2022-11-01,BANKNIFTY22111742000PE.csv,BANKNIFTY,2022-11-17,42000,PE,BANKNIFTY22111742000PE,OK,None
2022-11-01,BANKNIFTY22111742100CE.csv,BANKNIFTY,2022-11-17,42100,CE,BANKNIFTY22111742100CE,OK,None
2022-11-01,BANKNIFTY22111742100PE.csv,BANKNIFTY,2022-11-17,42100,PE,BANKNIFTY22111742100PE,OK,None
2022-11-01,BANKNIFTY22111742200CE.csv,BANKNIFTY,2022-11-17,42200,CE,BANKNIFTY22111742200CE,OK,None
2022-11-01,BANKNIFTY22111742200PE.csv,BANKNIFTY,2022-11-17,42200,PE,BANKNIFTY22111742200PE,OK,None
2022-11-01,BANKNIFTY22111742300CE.csv,BANKNIFTY,2022-11-17,42300,CE,BANKNIFTY22111742300CE,OK,None
2022-11-01,BANKNIFTY22111742300PE.csv,BANKNIFTY,2022-11-17,42300,PE,BANKNIFTY22111742300PE,OK,None
2022-11-01,BANKNIFTY22111742500CE.csv,BANKNIFTY,2022-11-17,42500,CE,BANKNIFTY22111742500CE,OK,None
2022-11-01,BANKNIFTY22111742500PE.csv,BANKNIFTY,2022-11-17,42500,PE,BANKNIFTY22111742500PE,OK,None
2022-11-01,BANKNIFTY22111742600CE.csv,BANKNIFTY,2022-11-17,42600,CE,BANKNIFTY22111742600CE,OK,None
2022-11-01,BANKNIFTY22111742900CE.csv,BANKNIFTY,2022-11-17,42900,CE,BANKNIFTY22111742900CE,OK,None
2022-11-01,BANKNIFTY22111743000CE.csv,BANKNIFTY,2022-11-17,43000,CE,BANKNIFTY22111743000CE,OK,None
2022-11-01,BANKNIFTY22111743000PE.csv,BANKNIFTY,2022-11-17,43000,PE,BANKNIFTY22111743000PE,OK,None
2022-11-01,BANKNIFTY22111743300CE.csv,BANKNIFTY,2022-11-17,43300,CE,BANKNIFTY22111743300CE,OK,None
2022-11-01,BANKNIFTY22111743500CE.csv,BANKNIFTY,2022-11-17,43500,CE,BANKNIFTY22111743500CE,OK,None
2022-11-01,BANKNIFTY22111743500PE.csv,BANKNIFTY,2022-11-17,43500,PE,BANKNIFTY22111743500PE,OK,None
2022-11-01,BANKNIFTY22111744000CE.csv,BANKNIFTY,2022-11-17,44000,CE,BANKNIFTY22111744000CE,OK,None
2022-11-01,BANKNIFTY22111744500CE.csv,BANKNIFTY,2022-11-17,44500,CE,BANKNIFTY22111744500CE,OK,None
2022-11-01,BANKNIFTY22111745000CE.csv,BANKNIFTY,2022-11-17,45000,CE,BANKNIFTY22111745000CE,OK,None
2022-11-01,BANKNIFTY22111745500CE.csv,BANKNIFTY,2022-11-17,45500,CE,BANKNIFTY22111745500CE,OK,None
2022-11-01,BANKNIFTY22111746000CE.csv,BANKNIFTY,2022-11-17,46000,CE,BANKNIFTY22111746000CE,OK,None
2022-11-01,BANKNIFTY22111746500CE.csv,BANKNIFTY,2022-11-17,46500,CE,BANKNIFTY22111746500CE,OK,None
2022-11-01,BANKNIFTY22112430000PE.csv,BANKNIFTY,2022-11-24,30000,PE,BANKNIFTY22112430000PE,OK,None
2022-11-01,BANKNIFTY22112431000PE.csv,BANKNIFTY,2022-11-24,31000,PE,BANKNIFTY22112431000PE,OK,None
2022-11-01,BANKNIFTY22112432000CE.csv,BANKNIFTY,2022-11-24,32000,CE,BANKNIFTY22112432000CE,OK,None
2022-11-01,BANKNIFTY22112432000PE.csv,BANKNIFTY,2022-11-24,32000,PE,BANKNIFTY22112432000PE,OK,None
2022-11-01,BANKNIFTY22112433000CE.csv,BANKNIFTY,2022-11-24,33000,CE,BANKNIFTY22112433000CE,OK,None
2022-11-01,BANKNIFTY22112433000PE.csv,BANKNIFTY,2022-11-24,33000,PE,BANKNIFTY22112433000PE,OK,None
2022-11-01,BANKNIFTY22112433500CE.csv,BANKNIFTY,2022-11-24,33500,CE,BANKNIFTY22112433500CE,OK,None
2022-11-01,BANKNIFTY22112433500PE.csv,BANKNIFTY,2022-11-24,33500,PE,BANKNIFTY22112433500PE,OK,None
2022-11-01,BANKNIFTY22112434000CE.csv,BANKNIFTY,2022-11-24,34000,CE,BANKNIFTY22112434000CE,OK,None
2022-11-01,BANKNIFTY22112434000PE.csv,BANKNIFTY,2022-11-24,34000,PE,BANKNIFTY22112434000PE,OK,None
2022-11-01,BANKNIFTY22112434500CE.csv,BANKNIFTY,2022-11-24,34500,CE,BANKNIFTY22112434500CE,OK,None
2022-11-01,BANKNIFTY22112434500PE.csv,BANKNIFTY,2022-11-24,34500,PE,BANKNIFTY22112434500PE,OK,None
2022-11-01,BANKNIFTY22112435000CE.csv,BANKNIFTY,2022-11-24,35000,CE,BANKNIFTY22112435000CE,OK,None
2022-11-01,BANKNIFTY22112435000PE.csv,BANKNIFTY,2022-11-24,35000,PE,BANKNIFTY22112435000PE,OK,None
2022-11-01,BANKNIFTY22112435100PE.csv,BANKNIFTY,2022-11-24,35100,PE,BANKNIFTY22112435100PE,OK,None
2022-11-01,BANKNIFTY22112435400PE.csv,BANKNIFTY,2022-11-24,35400,PE,BANKNIFTY22112435400PE,OK,None
2022-11-01,BANKNIFTY22112435500CE.csv,BANKNIFTY,2022-11-24,35500,CE,BANKNIFTY22112435500CE,OK,None
2022-11-01,BANKNIFTY22112435500PE.csv,BANKNIFTY,2022-11-24,35500,PE,BANKNIFTY22112435500PE,OK,None
2022-11-01,BANKNIFTY22112435600PE.csv,BANKNIFTY,2022-11-24,35600,PE,BANKNIFTY22112435600PE,OK,None
2022-11-01,BANKNIFTY22112435700PE.csv,BANKNIFTY,2022-11-24,35700,PE,BANKNIFTY22112435700PE,OK,None
2022-11-01,BANKNIFTY22112435800PE.csv,BANKNIFTY,2022-11-24,35800,PE,BANKNIFTY22112435800PE,OK,None
2022-11-01,BANKNIFTY22112435900PE.csv,BANKNIFTY,2022-11-24,35900,PE,BANKNIFTY22112435900PE,OK,None
2022-11-01,BANKNIFTY22112436000CE.csv,BANKNIFTY,2022-11-24,36000,CE,BANKNIFTY22112436000CE,OK,None
2022-11-01,BANKNIFTY22112436000PE.csv,BANKNIFTY,2022-11-24,36000,PE,BANKNIFTY22112436000PE,OK,None
2022-11-01,BANKNIFTY22112436100PE.csv,BANKNIFTY,2022-11-24,36100,PE,BANKNIFTY22112436100PE,OK,None
2022-11-01,BANKNIFTY22112436200PE.csv,BANKNIFTY,2022-11-24,36200,PE,BANKNIFTY22112436200PE,OK,None
2022-11-01,BANKNIFTY22112436300PE.csv,BANKNIFTY,2022-11-24,36300,PE,BANKNIFTY22112436300PE,OK,None
2022-11-01,BANKNIFTY22112436400PE.csv,BANKNIFTY,2022-11-24,36400,PE,BANKNIFTY22112436400PE,OK,None
2022-11-01,BANKNIFTY22112436500CE.csv,BANKNIFTY,2022-11-24,36500,CE,BANKNIFTY22112436500CE,OK,None
2022-11-01,BANKNIFTY22112436500PE.csv,BANKNIFTY,2022-11-24,36500,PE,BANKNIFTY22112436500PE,OK,None
2022-11-01,BANKNIFTY22112436600PE.csv,BANKNIFTY,2022-11-24,36600,PE,BANKNIFTY22112436600PE,OK,None
2022-11-01,BANKNIFTY22112436700PE.csv,BANKNIFTY,2022-11-24,36700,PE,BANKNIFTY22112436700PE,OK,None
2022-11-01,BANKNIFTY22112436800PE.csv,BANKNIFTY,2022-11-24,36800,PE,BANKNIFTY22112436800PE,OK,None
2022-11-01,BANKNIFTY22112436900PE.csv,BANKNIFTY,2022-11-24,36900,PE,BANKNIFTY22112436900PE,OK,None
2022-11-01,BANKNIFTY22112437000CE.csv,BANKNIFTY,2022-11-24,37000,CE,BANKNIFTY22112437000CE,OK,None
2022-11-01,BANKNIFTY22112437000PE.csv,BANKNIFTY,2022-11-24,37000,PE,BANKNIFTY22112437000PE,OK,None
2022-11-01,BANKNIFTY22112437100PE.csv,BANKNIFTY,2022-11-24,37100,PE,BANKNIFTY22112437100PE,OK,None
2022-11-01,BANKNIFTY22112437200PE.csv,BANKNIFTY,2022-11-24,37200,PE,BANKNIFTY22112437200PE,OK,None
2022-11-01,BANKNIFTY22112437300PE.csv,BANKNIFTY,2022-11-24,37300,PE,BANKNIFTY22112437300PE,OK,None
2022-11-01,BANKNIFTY22112437400CE.csv,BANKNIFTY,2022-11-24,37400,CE,BANKNIFTY22112437400CE,OK,None
2022-11-01,BANKNIFTY22112437400PE.csv,BANKNIFTY,2022-11-24,37400,PE,BANKNIFTY22112437400PE,OK,None
2022-11-01,BANKNIFTY22112437500CE.csv,BANKNIFTY,2022-11-24,37500,CE,BANKNIFTY22112437500CE,OK,None
2022-11-01,BANKNIFTY22112437500PE.csv,BANKNIFTY,2022-11-24,37500,PE,BANKNIFTY22112437500PE,OK,None
2022-11-01,BANKNIFTY22112437600PE.csv,BANKNIFTY,2022-11-24,37600,PE,BANKNIFTY22112437600PE,OK,None
